id,carat,depth,table,x,y,z,price,cut_encoded,color_encoded,clarity_encoded
118,-0.1791044776119404,-1.285714285714285,0.3333333333333333,-0.18652849740932653,-0.20833333333333354,-0.2807017543859651,7.071,0,0,4
120,0.014925373134328374,0.7857142857142875,-0.3333333333333333,-0.005181347150259415,-0.020833333333333353,0.03508771929824525,7.508,0,1,3
121,-0.34328358208955234,-0.285714285714285,0.0,-0.4663212435233161,-0.48437500000000033,-0.5087719298245614,6.654,0,2,4
123,0.11940298507462682,-0.285714285714285,0.3333333333333333,0.11917098445595828,0.13020833333333334,0.10526315789473653,7.245,0,5,6
125,1.0298507462686568,-1.85714285714286,1.0,0.9274611398963724,0.8958333333333333,0.7894736842105261,8.893,1,4,3
127,-0.28358208955223885,-0.14285714285714504,-0.3333333333333333,-0.38341968911917096,-0.37500000000000033,-0.40350877192982487,6.118,0,1,6
128,0.7014925373134329,-0.7857142857142875,0.6666666666666666,0.6632124352331601,0.6354166666666665,0.6140350877192979,8.514,1,4,4
129,1.567164179104478,-0.3571428571428575,0.3333333333333333,1.202072538860103,1.1770833333333333,1.2017543859649118,9.515,0,1,5
130,2.2089552238805967,-1.142857142857145,1.3333333333333333,1.5751295336787556,1.5416666666666663,1.4999999999999993,9.748,0,5,5
131,-0.3134328358208956,-0.3571428571428575,0.0,-0.41968911917098456,-0.40625000000000017,-0.44736842105263175,6.631,0,0,4
133,1.1044776119402986,0.21428571428571247,0.3333333333333333,0.8860103626943002,0.9062500000000001,0.9473684210526312,9.379,0,1,3
135,-0.04477611940298512,-0.42857142857143005,0.3333333333333333,-0.03626943005181361,-0.05729166666666684,-0.07894736842105289,7.093,0,2,6
137,0.1343283582089552,0.5000000000000026,-0.3333333333333333,0.1450777202072535,0.1145833333333332,0.1666666666666666,7.508,1,3,4
138,1.7164179104477613,-1.6428571428571426,0.3333333333333333,1.347150259067357,1.2916666666666665,1.210526315789473,8.943,1,6,6
139,-0.014925373134328374,0.07142857142857252,-0.6666666666666666,-0.010362694300518371,0.0,0.0,7.451,0,3,3
142,-0.04477611940298512,0.14285714285714504,-0.3333333333333333,-0.06217616580310884,-0.05208333333333361,-0.05263157894736846,7.394,0,4,4
143,0.1940298507462687,-0.714285714285715,1.0,0.22797927461139864,0.24999999999999978,0.19298245614035064,7.701,2,3,2
145,-0.32835820895522394,0.3571428571428575,0.3333333333333333,-0.46113989637305713,-0.45312500000000006,-0.45614035087719296,6.299,0,3,4
146,-0.32835820895522394,-0.9285714285714275,0.3333333333333333,-0.44041450777202085,-0.4166666666666666,-0.5000000000000002,7.052,0,2,0
155,0.2686567164179104,-0.7857142857142875,0.3333333333333333,0.27979274611398913,0.30208333333333337,0.2456140350877191,8.05,0,0,4
156,1.5373134328358211,0.6428571428571425,0.3333333333333333,1.1191709844559579,1.15625,1.2368421052631575,8.963,0,6,4
158,-0.014925373134328374,-0.285714285714285,0.6666666666666666,-0.02072538860103628,-0.010416666666666907,-0.03508771929824564,7.656,2,3,1
160,0.8656716417910449,0.285714285714285,0.3333333333333333,0.7202072538860099,0.7447916666666665,0.7807017543859649,8.457,0,5,5
162,-0.43283582089552247,1.142857142857145,-0.3333333333333333,-0.6632124352331605,-0.6406250000000002,-0.6228070175438599,6.163,2,0,5
166,-0.16417910447761203,-0.42857142857143005,1.0,-0.21761658031088119,-0.2031250000000003,-0.24561403508771948,6.865,1,1,4
167,-0.28358208955223885,-0.285714285714285,0.0,-0.37305699481865306,-0.354166666666667,-0.3947368421052633,6.621,0,4,1
168,0.8656716417910449,-0.21428571428571247,-0.3333333333333333,0.7720207253886004,0.7499999999999998,0.7719298245614029,8.586,0,1,6
171,0.4179104477611941,0.14285714285714504,-0.29999999999999954,0.3834196891191705,0.4166666666666666,0.4298245614035085,8.325,0,3,2
175,-0.3134328358208956,-0.14285714285714504,-0.6666666666666666,-0.41968911917098456,-0.41145833333333337,-0.43859649122807015,6.658,0,1,2
176,0.029850746268656747,0.3571428571428575,-0.3333333333333333,0.025906735751295238,0.0,0.03508771929824525,7.447,0,1,4
178,1.5373134328358211,-1.3571428571428574,0.6666666666666666,1.202072538860103,1.2239583333333333,1.1315789473684206,8.912,2,6,5
181,-0.2985074626865672,-1.0714285714285725,0.6666666666666666,-0.38341968911917096,-0.4010416666666669,-0.46491228070175455,6.611,1,3,4
182,0.28358208955223874,0.14285714285714504,0.6666666666666666,0.29015544041450747,0.2604166666666667,0.29824561403508754,7.662,1,1,6
185,-0.28358208955223885,1.2142857142857175,-0.3333333333333333,-0.3989637305699483,-0.3854166666666668,-0.3421052631578948,6.286,3,4,4
187,-0.32835820895522394,1.3571428571428574,0.3333333333333333,-0.47668393782383445,-0.4739583333333334,-0.4210526315789473,6.299,3,1,5
188,0.8805970149253733,0.07142857142857252,-0.3333333333333333,0.7564766839378235,0.7395833333333334,0.7807017543859649,8.773,0,1,5
191,0.029850746268656747,0.42857142857143005,0.0,0.025906735751295238,-0.010416666666666907,0.03508771929824525,7.186,1,3,5
194,0.014925373134328374,-0.21428571428571247,0.6666666666666666,-0.010362694300518371,0.020833333333333353,-0.008771929824561606,7.442,2,1,4
196,-0.2985074626865672,-0.07142857142857252,1.0,-0.38341968911917096,-0.4218750000000003,-0.4210526315789473,6.75,1,3,3
198,-0.34328358208955234,0.14285714285714504,-0.3333333333333333,-0.47668393782383445,-0.4687500000000002,-0.48245614035087736,6.849,0,1,0
199,-0.32835820895522394,-0.42857142857143005,1.3333333333333333,-0.44041450777202085,-0.4583333333333333,-0.49122807017543857,6.142,1,6,5
200,-0.1791044776119404,-2.5000000000000027,1.6666666666666667,-0.19170984455958548,-0.17708333333333326,-0.3421052631578948,6.792,3,2,3
201,0.28358208955223874,0.5000000000000026,0.6666666666666666,0.25388601036269387,0.27083333333333315,0.3070175438596488,7.807,0,4,5
202,-0.14925373134328365,0.0,0.0,-0.19170984455958548,-0.18229166666666696,-0.19298245614035103,7.169,0,4,1
203,0.5522388059701493,-0.285714285714285,0.0,0.5181347150259066,0.5520833333333331,0.5350877192982455,8.267,2,2,5
207,0.04477611940298512,-0.285714285714285,0.3333333333333333,0.0777202072538857,0.04687499999999993,0.043859649122806856,7.53,1,1,4
208,-0.2985074626865672,0.6428571428571425,-0.6666666666666666,-0.42487046632124353,-0.4166666666666666,-0.40350877192982487,6.41,0,0,5
212,-0.22388059701492544,0.6428571428571425,-0.6666666666666666,-0.284974093264249,-0.3125000000000003,-0.2719298245614035,6.906,0,2,3
214,-0.16417910447761203,0.42857142857143005,-0.3333333333333333,-0.2279792746113991,-0.22395833333333365,-0.21052631578947384,7.19,0,0,2
215,-0.32835820895522394,0.21428571428571247,0.0,-0.4507772020725388,-0.4687500000000002,-0.46491228070175455,6.771,0,1,4
218,-0.34328358208955234,0.5000000000000026,-0.3333333333333333,-0.4870466321243524,-0.4739583333333334,-0.47368421052631576,6.314,0,0,5
222,-0.3880597014925374,1.0,-0.3333333333333333,-0.5699481865284975,-0.5677083333333333,-0.543859649122807,6.339,2,3,1
224,0.0,1.2142857142857175,0.0,-0.04663212435233198,-0.031250000000000264,0.03508771929824525,7.482,3,1,3
232,-0.3134328358208956,0.8571428571428601,-0.6666666666666666,-0.4300518134715025,-0.45312500000000006,-0.4122807017543861,6.628,0,0,5
233,0.0746268656716417,-2.142857142857145,-0.3333333333333333,0.15025906735751246,0.07812499999999972,-0.026315789473684424,7.249,1,1,5
240,0.253731343283582,0.9285714285714275,1.0,0.21761658031088071,0.2343750000000001,0.29824561403508754,8.024,2,2,3
242,-0.029850746268656747,0.8571428571428601,0.0,-0.04663212435233198,-0.07291666666666696,-0.008771929824561606,7.472,0,1,3
246,0.7611940298507464,0.21428571428571247,1.0,0.6528497409326421,0.6822916666666665,0.7105263157894737,8.531,2,3,5
248,-0.14925373134328365,0.285714285714285,-0.3333333333333333,-0.20207253886010385,-0.19791666666666663,-0.19298245614035103,6.849,0,3,3
249,-0.34328358208955234,0.21428571428571247,0.3333333333333333,-0.47668393782383445,-0.4739583333333334,-0.48245614035087736,6.745,0,3,2
250,-0.04477611940298512,-1.3571428571428574,1.3333333333333333,-0.04145077720207256,-0.031250000000000264,-0.12280701754385974,6.866,3,6,5
251,1.5373134328358211,0.14285714285714504,1.0,1.1813471502590667,1.1406249999999998,1.219298245614035,9.089,1,3,6
254,-0.22388059701492544,-0.14285714285714504,-0.6666666666666666,-0.284974093264249,-0.28125000000000006,-0.3070175438596492,6.234,0,4,6
256,-0.26865671641791056,-0.07142857142857252,-0.3333333333333333,-0.3523316062176168,-0.33333333333333365,-0.3596491228070176,6.56,0,2,4
258,-0.1791044776119404,0.21428571428571247,0.3333333333333333,-0.24870466321243537,-0.2343750000000001,-0.23684210526315788,6.76,0,2,4
259,-0.32835820895522394,0.3571428571428575,-0.3333333333333333,-0.46113989637305713,-0.45312500000000006,-0.45614035087719296,6.671,0,3,1
261,-0.25373134328358216,-0.42857142857143005,1.0,-0.3160621761658032,-0.3437500000000001,-0.36842105263157926,6.592,1,4,4
262,1.5074626865671643,1.142857142857145,0.3333333333333333,1.0932642487046627,1.1250000000000002,1.2543859649122806,9.284,3,4,3
264,2.2089552238805967,-0.42857142857143005,-0.3333333333333333,1.5181347150259061,1.536458333333333,1.5438596491228072,9.776,0,3,6
267,-0.014925373134328374,-0.21428571428571247,0.3333333333333333,-0.031088082901554653,-0.010416666666666907,-0.03508771929824564,7.501,0,4,1
269,1.5820895522388063,-0.3571428571428575,0.6666666666666666,1.2176165803108803,1.1822916666666665,1.210526315789473,9.086,1,4,5
270,0.10447761194029845,0.3571428571428575,0.3333333333333333,0.09326424870466303,0.1145833333333332,0.13157894736842096,7.761,0,3,2
271,-0.4029850746268657,0.21428571428571247,-0.3333333333333333,-0.5906735751295338,-0.5781250000000002,-0.5964912280701755,6.114,0,1,3
272,-0.16417910447761203,0.3571428571428575,-0.3333333333333333,-0.20725388601036282,-0.2031250000000003,-0.19298245614035103,6.65,0,5,3
275,1.8358208955223883,-0.42857142857143005,1.3333333333333333,1.3264248704663206,1.3489583333333333,1.3508771929824557,9.111,2,6,6
276,1.6417910447761195,-2.714285714285715,1.3333333333333333,1.2849740932642482,1.328125,1.0964912280701749,9.297,3,2,5
277,1.0597014925373134,-1.0,0.3333333333333333,0.9274611398963724,0.9062500000000001,0.8684210526315786,8.473,0,6,6
278,0.0746268656716417,0.0,-0.3333333333333333,0.0777202072538857,0.09374999999999986,0.08771929824561371,7.151,0,3,6
279,0.3134328358208955,-0.14285714285714504,0.3333333333333333,0.30051813471502536,0.30729166666666663,0.3070175438596488,8.049,0,3,5
280,-0.25373134328358216,-0.07142857142857252,0.3333333333333333,-0.3316062176165805,-0.31770833333333354,-0.3421052631578948,6.375,0,4,4
281,-0.34328358208955234,1.0,0.3333333333333333,-0.4870466321243524,-0.4739583333333334,-0.44736842105263175,6.405,2,2,4
287,-0.32835820895522394,-0.5000000000000026,0.0,-0.42487046632124353,-0.4218750000000003,-0.46491228070175455,6.649,0,3,1
288,-0.2388059701492538,-0.9285714285714275,1.3333333333333333,-0.2746113989637306,-0.33333333333333365,-0.36842105263157926,6.436,1,2,6
292,2.522388059701493,-1.6428571428571426,1.0,1.71502590673575,1.6770833333333337,1.5877192982456139,9.514,1,2,6
297,-0.22388059701492544,0.57142857142857,-0.7999999999999995,-0.30051813471502586,-0.29687500000000017,-0.2807017543859651,6.834,0,3,2
299,1.0149253731343284,-0.714285714285715,0.6666666666666666,0.8911917098445592,0.8593749999999998,0.8508771929824562,8.747,0,5,3
302,1.2835820895522387,-0.14285714285714504,1.0,0.9948186528497406,1.0416666666666667,1.043859649122807,8.968,1,3,5
304,0.0,0.0,0.3333333333333333,-0.010362694300518371,-0.005208333333333223,-0.008771929824561606,7.491,0,3,3
305,-0.34328358208955234,0.57142857142857,0.6666666666666666,-0.47150259067357503,-0.4947916666666668,-0.47368421052631576,6.515,1,1,5
306,-0.34328358208955234,-0.3571428571428575,1.3333333333333333,-0.4818652849740934,-0.4583333333333333,-0.5087719298245614,6.265,1,5,2
308,0.10447761194029845,-0.21428571428571247,0.0,0.11398963730569932,0.10416666666666677,0.09649122807017532,7.691,0,1,4
313,0.8059701492537314,0.0,0.3333333333333333,0.6943005181347147,0.7031249999999999,0.7280701754385961,8.657,0,5,5
315,-0.1791044776119404,-0.3571428571428575,0.3333333333333333,-0.21243523316062177,-0.2343750000000001,-0.2543859649122807,6.729,0,3,6
318,0.5820895522388061,0.21428571428571247,0.3333333333333333,0.5388601036269424,0.5260416666666666,0.5701754385964911,8.109,0,5,5
320,-0.4477611940298509,-0.7857142857142875,1.0,-0.6632124352331605,-0.6458333333333335,-0.7192982456140352,6.273,2,0,2
321,0.014925373134328374,0.9285714285714275,0.3333333333333333,0.010362694300517911,-0.020833333333333353,0.05263157894736807,7.391,0,2,4
322,0.029850746268656747,-0.7857142857142875,0.0,0.0673575129533678,0.0729166666666665,0.01754385964912282,7.783,2,1,2
332,0.8208955223880599,0.21428571428571247,-0.3333333333333333,0.6943005181347147,0.7239583333333331,0.7543859649122805,8.844,0,3,4
334,-0.22388059701492544,-0.6428571428571425,0.0,-0.2590673575129533,-0.28125000000000006,-0.3157894736842108,6.718,0,2,6
336,-0.25373134328358216,-0.3571428571428575,-0.3333333333333333,-0.3160621761658032,-0.30208333333333337,-0.3421052631578948,6.368,2,4,4
339,0.5522388059701493,-0.285714285714285,-0.6666666666666666,0.5492227979274608,0.536458333333333,0.5438596491228067,8.148,1,2,6
340,-0.04477611940298512,-0.7857142857142875,0.0,-0.04145077720207256,-0.015625000000000132,-0.07894736842105289,7.545,0,1,4
342,-0.3134328358208956,-0.21428571428571247,-0.3333333333333333,-0.42487046632124353,-0.41145833333333337,-0.44736842105263175,6.26,0,4,4
344,-0.1791044776119404,0.8571428571428601,0.0,-0.23834196891191747,-0.2604166666666667,-0.21052631578947384,6.967,0,3,4
346,2.2089552238805967,0.42857142857143005,-0.3333333333333333,1.4974093264248693,1.4791666666666667,1.5877192982456139,9.421,0,5,6
350,0.2686567164179104,-2.42857142857143,0.6666666666666666,0.35751295336787525,0.3333333333333332,0.18421052631578944,8.116,1,2,1
352,0.9850746268656716,-0.5000000000000026,1.0,0.8497409326424866,0.8333333333333331,0.833333333333333,8.648,1,4,5
353,0.1343283582089552,-4.571428571428575,3.3333333333333335,0.32124352331606165,0.23958333333333331,-0.03508771929824564,7.403,4,2,5
355,0.253731343283582,0.07142857142857252,0.0,0.24352331606217595,0.24999999999999978,0.2631578947368419,8.111,0,1,5
356,-0.20895522388059706,0.8571428571428601,0.6666666666666666,-0.30051813471502586,-0.28645833333333326,-0.2543859649122807,6.75,2,3,1
358,0.0,0.5000000000000026,-0.6666666666666666,-0.02072538860103628,-0.005208333333333223,0.01754385964912282,7.729,0,1,2
360,0.7313432835820897,-0.42857142857143005,1.0,0.6891191709844553,0.6250000000000001,0.6491228070175435,9.08,1,2,2
362,0.029850746268656747,-0.714285714285715,0.0,0.0673575129533678,0.06770833333333329,0.01754385964912282,7.575,0,3,2
363,-0.34328358208955234,0.57142857142857,-0.3333333333333333,-0.4818652849740934,-0.4739583333333334,-0.46491228070175455,6.76,0,3,0
364,-0.32835820895522394,-0.21428571428571247,0.0,-0.44041450777202085,-0.4687500000000002,-0.48245614035087736,6.953,0,3,1
368,-0.34328358208955234,-1.9285714285714326,1.6666666666666667,-0.41450777202072564,-0.44791666666666685,-0.5526315789473687,6.41,1,5,3
370,0.4029850746268657,0.42857142857143005,0.0,0.3626943005181342,0.3854166666666668,0.4210526315789473,8.305,0,2,4
372,-0.3880597014925374,0.714285714285715,-0.3333333333333333,-0.5751295336787564,-0.5625000000000001,-0.5526315789473687,6.223,2,4,2
373,-0.04477611940298512,0.285714285714285,1.6666666666666667,-0.07253886010362721,-0.06250000000000006,-0.05263157894736846,7.27,2,0,5
376,-0.014925373134328374,0.3571428571428575,0.0,-0.04663212435233198,-0.020833333333333353,-0.008771929824561606,7.377,0,4,3
377,0.3283582089552239,-0.7857142857142875,0.0,0.34715025906735736,0.3749999999999999,0.3157894736842104,8.247,2,1,4
379,-0.1940298507462687,1.142857142857145,0.3333333333333333,-0.2590673575129533,-0.28645833333333326,-0.21929824561403508,6.829,2,0,5
381,-0.3582089552238807,0.57142857142857,0.6666666666666666,-0.523316062176166,-0.5156250000000001,-0.5087719298245614,6.498,2,2,1
382,0.5522388059701493,1.0714285714285725,0.0,0.46632124352331566,0.4895833333333331,0.5789473684210523,8.658,2,0,3
383,0.746268656716418,-1.7857142857142876,-0.3333333333333333,0.7461139896373052,0.71875,0.6140350877192979,8.956,0,2,3
384,0.8059701492537314,-0.9285714285714275,-0.3333333333333333,0.7305699481865279,0.7499999999999998,0.6929824561403505,8.7,2,0,5
385,-0.373134328358209,-1.3571428571428574,1.0,-0.4818652849740934,-0.4739583333333334,-0.5701754385964914,6.465,2,1,1
388,-0.14925373134328365,-0.9285714285714275,-0.3333333333333333,-0.1606217616580313,-0.15104166666666669,-0.21929824561403508,7.107,2,4,1
391,1.1940298507462688,0.3571428571428575,-0.3333333333333333,0.9792746113989632,0.9531250000000001,1.0350877192982457,9.263,0,3,3
392,-0.32835820895522394,0.3571428571428575,0.0,-0.4352331606217619,-0.46354166666666696,-0.44736842105263175,6.528,0,0,5
393,-0.1791044776119404,0.57142857142857,0.0,-0.23316062176165805,-0.2552083333333335,-0.21929824561403508,7.125,0,1,2
398,2.6865671641791047,-1.142857142857145,1.0,1.7979274611398952,1.7760416666666667,1.7368421052631577,9.596,1,6,5
401,-0.1940298507462687,0.14285714285714504,1.0,-0.24352331606217642,-0.2656249999999999,-0.2543859649122807,6.957,1,0,4
405,1.8059701492537314,-0.285714285714285,0.0,1.357512953367875,1.328125,1.3684210526315788,9.323,0,6,3
406,0.29850746268656714,0.3571428571428575,0.3333333333333333,0.32642487046632107,0.27083333333333315,0.3333333333333332,7.956,1,1,4
407,0.2686567164179104,-0.07142857142857252,-0.3333333333333333,0.27461139896373016,0.28125000000000006,0.28070175438596473,7.834,0,2,6
408,-0.1940298507462687,-0.285714285714285,0.0,-0.24870466321243537,-0.24479166666666702,-0.2719298245614035,6.816,0,1,4
410,-0.22388059701492544,-1.6428571428571426,0.6666666666666666,-0.22279792746114013,-0.2500000000000002,-0.3421052631578948,7.136,1,2,1
412,-0.1940298507462687,0.21428571428571247,-1.0,-0.24870466321243537,-0.24479166666666702,-0.24561403508771948,6.965,0,3,1
414,-0.2388059701492538,-0.714285714285715,0.0,-0.2953367875647669,-0.28125000000000006,-0.3421052631578948,6.831,0,3,0
416,0.014925373134328374,0.57142857142857,0.6666666666666666,0.015544041450776865,-0.020833333333333353,0.03508771929824525,7.434,1,2,5
417,0.253731343283582,1.142857142857145,0.6666666666666666,0.238341968911917,0.21874999999999997,0.3157894736842104,7.742,2,3,4
418,0.5671641791044777,-1.6428571428571426,1.3333333333333333,0.5544041450777197,0.609375,0.4736842105263154,8.294,2,4,5
419,-0.32835820895522394,1.5000000000000024,-0.3333333333333333,-0.4870466321243524,-0.4739583333333334,-0.4210526315789473,6.492,3,2,2
